"genres","href","id","name","popularity","type","uri","external_urls.spotify","followers.href","followers.total","range","rangenum","rank","userName"
"alternative r&b, underground hip hop","https://api.spotify.com/v1/artists/62TFj06qes00QmQuKmK7c2","62TFj06qes00QmQuKmK7c2","Spooky Black",44,"artist","spotify:artist:62TFj06qes00QmQuKmK7c2","https://open.spotify.com/artist/62TFj06qes00QmQuKmK7c2",NA,167754,"long",3,21,"Selah"
"art pop, chamber pop, dark pop, indie pop, lilith, permanent wave, piano rock, pop rock, singer-songwriter","https://api.spotify.com/v1/artists/3g2kUQ6tHLLbmkV7T4GPtL","3g2kUQ6tHLLbmkV7T4GPtL","Fiona Apple",65,"artist","spotify:artist:3g2kUQ6tHLLbmkV7T4GPtL","https://open.spotify.com/artist/3g2kUQ6tHLLbmkV7T4GPtL",NA,939939,"long",3,22,"Selah"
"art pop, chillwave, metropopolis, shimmer pop","https://api.spotify.com/v1/artists/34vLhockmYhf3LgznwyNaQ","34vLhockmYhf3LgznwyNaQ","POLIÇA",46,"artist","spotify:artist:34vLhockmYhf3LgznwyNaQ","https://open.spotify.com/artist/34vLhockmYhf3LgznwyNaQ",NA,166367,"long",3,23,"Selah"
"american shoegaze, transpop","https://api.spotify.com/v1/artists/5momCJTdVuC4H9xHhYkaiK","5momCJTdVuC4H9xHhYkaiK","Them Are Us Too",32,"artist","spotify:artist:5momCJTdVuC4H9xHhYkaiK","https://open.spotify.com/artist/5momCJTdVuC4H9xHhYkaiK",NA,14232,"long",3,24,"Selah"
"conscious hip hop, hip hop, rap, west coast rap","https://api.spotify.com/v1/artists/2YZyLoL8N0Wb9xBt1NhZWg","2YZyLoL8N0Wb9xBt1NhZWg","Kendrick Lamar",91,"artist","spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg",NA,19508538,"long",3,25,"Selah"
"dance pop, pop, r&b","https://api.spotify.com/v1/artists/6vWDO969PvNqNYHIOW5v0m","6vWDO969PvNqNYHIOW5v0m","Beyoncé",87,"artist","spotify:artist:6vWDO969PvNqNYHIOW5v0m","https://open.spotify.com/artist/6vWDO969PvNqNYHIOW5v0m",NA,30560851,"long",3,26,"Selah"
"pop, pop r&b","https://api.spotify.com/v1/artists/6LuN9FCkKOj5PcnpouEgny","6LuN9FCkKOj5PcnpouEgny","Khalid",89,"artist","spotify:artist:6LuN9FCkKOj5PcnpouEgny","https://open.spotify.com/artist/6LuN9FCkKOj5PcnpouEgny",NA,14985663,"long",3,27,"Selah"
"classical guitar, guitarra clasica, historic classical performance","https://api.spotify.com/v1/artists/3Din7QXYnTjT52WF62KS97","3Din7QXYnTjT52WF62KS97","Andrés Segovia",46,"artist","spotify:artist:3Din7QXYnTjT52WF62KS97","https://open.spotify.com/artist/3Din7QXYnTjT52WF62KS97",NA,62647,"long",3,28,"Selah"
"atl hip hop, hip hop, pop, rap","https://api.spotify.com/v1/artists/73sIBHcqh3Z3NyqHKZ7FOL","73sIBHcqh3Z3NyqHKZ7FOL","Childish Gambino",81,"artist","spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL","https://open.spotify.com/artist/73sIBHcqh3Z3NyqHKZ7FOL",NA,8952035,"long",3,29,"Selah"
"kundalini","https://api.spotify.com/v1/artists/1PTLyE54UyxphMo43yaSc7","1PTLyE54UyxphMo43yaSc7","Meditative Mind",51,"artist","spotify:artist:1PTLyE54UyxphMo43yaSc7","https://open.spotify.com/artist/1PTLyE54UyxphMo43yaSc7",NA,90529,"long",3,30,"Selah"
"colombian pop, dance pop, pop, r&b","https://api.spotify.com/v1/artists/1U1el3k54VvEUzo3ybLPlM","1U1el3k54VvEUzo3ybLPlM","Kali Uchis",85,"artist","spotify:artist:1U1el3k54VvEUzo3ybLPlM","https://open.spotify.com/artist/1U1el3k54VvEUzo3ybLPlM",NA,2661573,"long",3,31,"Selah"
"alternative rock, anti-folk, indie rock, modern rock, permanent wave, rock","https://api.spotify.com/v1/artists/3vbKDsSS70ZX9D2OcvbZmS","3vbKDsSS70ZX9D2OcvbZmS","Beck",69,"artist","spotify:artist:3vbKDsSS70ZX9D2OcvbZmS","https://open.spotify.com/artist/3vbKDsSS70ZX9D2OcvbZmS",NA,1318051,"long",3,32,"Selah"
"emo rap, underground hip hop","https://api.spotify.com/v1/artists/3K40SMapVhc8PxyYFofHff","3K40SMapVhc8PxyYFofHff","Corbin",59,"artist","spotify:artist:3K40SMapVhc8PxyYFofHff","https://open.spotify.com/artist/3K40SMapVhc8PxyYFofHff",NA,109464,"long",3,33,"Selah"
"bedroom pop, indie pop","https://api.spotify.com/v1/artists/3diDUq8QMCCtx8a4Jy42aO","3diDUq8QMCCtx8a4Jy42aO","Hana Vu",45,"artist","spotify:artist:3diDUq8QMCCtx8a4Jy42aO","https://open.spotify.com/artist/3diDUq8QMCCtx8a4Jy42aO",NA,24727,"long",3,34,"Selah"
"art pop, electropop, pop","https://api.spotify.com/v1/artists/6qqNVTkY8uBg9cP3Jd7DAH","6qqNVTkY8uBg9cP3Jd7DAH","Billie Eilish",92,"artist","spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH","https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH",NA,58294124,"long",3,35,"Selah"
"irish singer-songwriter, pop","https://api.spotify.com/v1/artists/2FXC3k01G6Gw61bmprjgqS","2FXC3k01G6Gw61bmprjgqS","Hozier",82,"artist","spotify:artist:2FXC3k01G6Gw61bmprjgqS","https://open.spotify.com/artist/2FXC3k01G6Gw61bmprjgqS",NA,5069418,"long",3,36,"Selah"
"indie poptimism, pop","https://api.spotify.com/v1/artists/2feDdbD5araYcm6JhFHHw7","2feDdbD5araYcm6JhFHHw7","Labrinth",89,"artist","spotify:artist:2feDdbD5araYcm6JhFHHw7","https://open.spotify.com/artist/2feDdbD5araYcm6JhFHHw7",NA,2130950,"long",3,37,"Selah"
"alternative americana, art pop, dream pop, indie pop, indie rock","https://api.spotify.com/v1/artists/6mKqFxGMS5TGDZI3XkT5Rt","6mKqFxGMS5TGDZI3XkT5Rt","Angel Olsen",62,"artist","spotify:artist:6mKqFxGMS5TGDZI3XkT5Rt","https://open.spotify.com/artist/6mKqFxGMS5TGDZI3XkT5Rt",NA,373666,"long",3,38,"Selah"
"alternative rock, art pop, art rock, dream pop, ethereal wave, melancholia, new wave, scottish indie, shoegaze","https://api.spotify.com/v1/artists/5Wabl1lPdNOeIn0SQ5A1mp","5Wabl1lPdNOeIn0SQ5A1mp","Cocteau Twins",65,"artist","spotify:artist:5Wabl1lPdNOeIn0SQ5A1mp","https://open.spotify.com/artist/5Wabl1lPdNOeIn0SQ5A1mp",NA,535111,"long",3,39,"Selah"
"bedroom pop, pop","https://api.spotify.com/v1/artists/7pbDxGE6nQSZVfiFdq9lOL","7pbDxGE6nQSZVfiFdq9lOL","Rex Orange County",82,"artist","spotify:artist:7pbDxGE6nQSZVfiFdq9lOL","https://open.spotify.com/artist/7pbDxGE6nQSZVfiFdq9lOL",NA,3757647,"long",3,40,"Selah"
"filter house, indie soul","https://api.spotify.com/v1/artists/2FwDTncULUnmANIh7qKa5z","2FwDTncULUnmANIh7qKa5z","FKJ",72,"artist","spotify:artist:2FwDTncULUnmANIh7qKa5z","https://open.spotify.com/artist/2FwDTncULUnmANIh7qKa5z",NA,1088802,"long",3,41,"Selah"
"dark pop, doomgaze, gaian doom, sacramento indie","https://api.spotify.com/v1/artists/6ZK2nrW8aCTg8Bid7I7N10","6ZK2nrW8aCTg8Bid7I7N10","Chelsea Wolfe",54,"artist","spotify:artist:6ZK2nrW8aCTg8Bid7I7N10","https://open.spotify.com/artist/6ZK2nrW8aCTg8Bid7I7N10",NA,232412,"long",3,42,"Selah"
"alternative dance, downtempo, electronica, trip hop","https://api.spotify.com/v1/artists/6HdYUuBeK3g2MA2wGVCDcn","6HdYUuBeK3g2MA2wGVCDcn","Brazilian Girls",42,"artist","spotify:artist:6HdYUuBeK3g2MA2wGVCDcn","https://open.spotify.com/artist/6HdYUuBeK3g2MA2wGVCDcn",NA,50443,"long",3,43,"Selah"
"psychedelic hip hop, underground hip hop","https://api.spotify.com/v1/artists/67lytN32YpUxiSeWlKfHJ3","67lytN32YpUxiSeWlKfHJ3","Yung Lean",77,"artist","spotify:artist:67lytN32YpUxiSeWlKfHJ3","https://open.spotify.com/artist/67lytN32YpUxiSeWlKfHJ3",NA,708641,"long",3,44,"Selah"
"indie pop","https://api.spotify.com/v1/artists/0Y6dVaC9DZtPNH4591M42W","0Y6dVaC9DZtPNH4591M42W","TV Girl",76,"artist","spotify:artist:0Y6dVaC9DZtPNH4591M42W","https://open.spotify.com/artist/0Y6dVaC9DZtPNH4591M42W",NA,667830,"long",3,45,"Selah"
"art rock, classic rock, glam rock, permanent wave, rock","https://api.spotify.com/v1/artists/0oSGxfWSnnOXhD2fKuz2Gy","0oSGxfWSnnOXhD2fKuz2Gy","David Bowie",81,"artist","spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy","https://open.spotify.com/artist/0oSGxfWSnnOXhD2fKuz2Gy",NA,7868679,"long",3,46,"Selah"
"electro, filter house","https://api.spotify.com/v1/artists/4tZwfgrHOc3mvqYlEYSvVi","4tZwfgrHOc3mvqYlEYSvVi","Daft Punk",83,"artist","spotify:artist:4tZwfgrHOc3mvqYlEYSvVi","https://open.spotify.com/artist/4tZwfgrHOc3mvqYlEYSvVi",NA,8697500,"long",3,47,"Selah"
"art pop, chillwave, dream pop, experimental pop, indie garage rock, la indie, neo-psychedelic, new weird america","https://api.spotify.com/v1/artists/5H0YoDsPDi9fObFmJtTjfN","5H0YoDsPDi9fObFmJtTjfN","Ariel Pink",57,"artist","spotify:artist:5H0YoDsPDi9fObFmJtTjfN","https://open.spotify.com/artist/5H0YoDsPDi9fObFmJtTjfN",NA,302437,"long",3,48,"Selah"
"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock","https://api.spotify.com/v1/artists/4Z8W4fKeB5YxbusRsdQVPb","4Z8W4fKeB5YxbusRsdQVPb","Radiohead",81,"artist","spotify:artist:4Z8W4fKeB5YxbusRsdQVPb","https://open.spotify.com/artist/4Z8W4fKeB5YxbusRsdQVPb",NA,6849833,"long",3,49,"Selah"
"australian dance, australian pop, pop","https://api.spotify.com/v1/artists/5WUlDfRSoLAfcVSX1WnrxN","5WUlDfRSoLAfcVSX1WnrxN","Sia",88,"artist","spotify:artist:5WUlDfRSoLAfcVSX1WnrxN","https://open.spotify.com/artist/5WUlDfRSoLAfcVSX1WnrxN",NA,22543369,"long",3,50,"Selah"
